sample_id,risk_score,risk_group,z_CLCN5,z_ARHGEF5,z_ITGB2,z_TRIM32,z_SAT1,z_ACOX2
BA2065R,0.190654214339714,high_risk,0.190872626833366,0.75904702817426,0.280354355824579,0.826679671943276,-0.668158374655912,1.21722932349246
BA2123R,0.188984960630221,high_risk,0.867857191469643,1.24417263552102,-1.54080129011096,0.572285686705556,-0.241991834153758,0.293532429590081
BA2541R,0.186766796016024,high_risk,0.462200237972287,0.674884869569444,0.118595660315562,0.776015614400389,-0.854529111044,0.672093373556769
BA2152R,0.186339663584458,high_risk,0.656554108185003,0.0195428225108506,0.874998606237847,0.649845387178106,-0.857299027642964,-0.150814209945416
BA2994R,0.18546232652518,high_risk,0.106959002190583,1.9766021099134,-0.960306650236602,1.30468789639883,-0.848972821711861,-0.746066976020757
BA2442R,0.184811335554769,high_risk,0.124892813325748,1.18764457187672,0.244941519083189,0.0501535255678379,0.197349236704187,-0.324868239961913
BA2786R,0.184455800377226,high_risk,1.3777085650979,-0.264107061431912,0.217997195332324,-0.521025721472515,-0.879263189061201,2.33135959536969
BA2695R,0.184175929587967,high_risk,1.47764393955545,-0.480213717809212,0.786378619847364,-1.40850285729528,0.0710162868465889,0.728820441045496
BA2618R,0.183563952436567,high_risk,-0.573729175593837,1.24819976589353,1.01992556813197,1.28179013275422,-0.359820666803335,-1.00905188900985
BA2620R,0.183543319097353,high_risk,0.0283968260849441,0.444506975516213,0.324879355642216,0.769045666727567,0.974173397804041,-0.906488114059695
BA2633R,0.183097095956213,high_risk,0.983291331689617,-0.246098455327145,0.436122474182487,0.693121796168917,-0.7390381348784,-0.263741544590607
BA2594R,0.181754858550209,high_risk,0.42816822426256,0.619417515723691,0.118595660315562,-0.5545613384657,0.606453168531136,1.50537184844748
BA2100R,0.17974984180097,high_risk,1.1879869946941,-0.609619864385725,0.276375518647058,-1.18429019763258,1.55190006201098,0.51309501798025
BA3270R,0.179264337717084,high_risk,-0.435628617506839,0.960739633442531,0.838237555118997,0.453196401687291,0.808833118754403,-0.528787852690051
BA2437R,0.179239436824084,high_risk,1.19020500256304,-0.5601185631705,0.557147785339174,0.258943455232309,-0.439531370306834,-0.299115801603026
BA2239R,0.179060629488515,high_risk,1.06593771110951,-0.484918607107698,1.71965302947386,-1.72051020136809,0.412594998965009,0.145972913345103
BA2761R,0.178849999326445,high_risk,1.09118888346514,-0.826993154344373,0.70095789559774,0.515746424761895,-0.465161440114298,0.426589557834571
BA2031R,0.177718029692061,high_risk,0.343831573698681,-0.208701235316308,0.537812434219776,1.3683149646489,-0.680737332836096,1.43986317640966
BA3146R,0.177715052035124,high_risk,0.277856981784234,0.409218098846653,0.663513043099593,0.541386970527937,0.123642004628074,-1.10532502115048
BA2545R,0.17714119340114,high_risk,0.0433591405532735,1.21365954409515,0.958563377358739,0.491015013518686,-1.2106052051859,-0.560024571142748
BA3296R,0.175720699777579,high_risk,-0.129769985584778,1.02087718872953,0.932246493421108,-0.211838103969571,0.78035097222991,-1.39056729273754
BA3384R,0.175170162528347,high_risk,-0.205286087053339,0.357931889153224,1.00602025180613,0.857843789638433,0.059043187398418,0.582623419378235
BA2228R,0.174352307872665,high_risk,0.176146887657825,1.26418468662679,0.176661147924332,-0.824111914217649,0.639238564385458,0.493533574896329
BA2978R,0.172439696879723,high_risk,0.392483098422764,-0.379939423776857,0.79665737847652,0.393734915554459,0.672955462903655,0.189122735693833
BA2057R,0.170453441829095,high_risk,0.681488208287994,-0.157104440025619,0.5187498072129,0.615973068326508,-0.275471422129962,-0.286528005302972
BA2235R,0.169954759716028,high_risk,-0.0976423028063758,0.177267460298623,0.938773302462402,1.2488598999451,-0.486777769224496,0.869063110826307
BA3449R,0.168391606681907,high_risk,0.791968101421972,0.0723643894278257,-0.792002047953815,0.258489327861593,0.743439080323312,1.20583022969567
BA2728R,0.166581192726949,high_risk,-0.162801979519773,1.4971569186476,1.02693845300589,-0.280163054489849,-0.674461484352899,0.0585453993130524
BA2135R,0.165231993672068,high_risk,0.2264456722451,1.4985142174539,-0.886920142779381,0.469467254917582,-0.300078539076313,0.904132664983544
BA3335R,0.1651987778484,high_risk,0.163901247037897,1.49752039060519,-1.46321323686127,0.985466841556632,0.558899700498651,-0.560024571142748
BA2505R,0.16440011024257,high_risk,0.808735209665421,-0.445978330098797,0.414026139869789,0.244575383837712,0.269269381850387,0.0720646640258908
BA2004R,0.164314557062078,high_risk,0.454638595508714,-0.35514501620101,0.38796798362101,0.798548166322531,0.996678460584277,-1.52141154640913
BA3009R,0.163998302014374,high_risk,-0.188723392203843,0.862174185532757,0.0356876792641396,0.96519365859169,0.238818007700555,0.383298381131922
BA2261R,0.162681703475275,high_risk,0.452175931345345,1.04756006688196,-0.715277282844625,-0.816254382957629,1.15672747573798,0.95982101169623
BA3202R,0.162576210669922,high_risk,0.376176802819678,0.669889850572394,0.176661147924332,-0.572393549719329,0.716506847261284,0.287809585036319
BA2540R,0.161692132366455,high_risk,0.905519771549405,0.0516047964318099,-0.857317926069718,0.793246779236933,0.0381803267657427,0.496515876913107
BA2651R,0.160543524018074,high_risk,0.809278982112861,0.210776446800904,-0.000765809044064018,-0.00430654711706138,-0.0616051070201212,0.0354570111155848
BA2000R,0.158455312855186,high_risk,0.600036288471023,0.514886059649668,0.790826641704836,-0.593359889460187,-0.320268195703413,-0.326841400854106
BA3010R,0.157481241796223,high_risk,-0.30501727476651,1.18265570635236,0.91286988884258,0.194930511278842,-0.645879617983411,1.08959184113573
BA2995R,0.157281309030444,high_risk,2.24096412092223,-1.12167402574088,-0.969053016481592,-0.322717014768808,0.345435439715493,-0.842263205791977
BA2589R,0.153199598932447,high_risk,0.50925083143517,0.995041652422731,-0.49896597680321,-0.423773815462433,0.743439080323312,-0.743315078683834
BA2379R,0.152999377642441,high_risk,-0.34602027747198,1.07973002519463,-0.193286155298437,-0.166095223039817,1.79334964764045,0.476812668177221
BA2375R,0.152176433301123,high_risk,0.754589298413467,-0.877620516304455,0.28834583291911,0.860236616587578,0.799260218165794,-1.04201442189187
BA3034R,0.150798766860309,high_risk,0.8065951054267,-0.102640906379139,0.621983882808844,0.548642204454774,-1.0336735705887,-0.467898419625304
BA2764R,0.149546158021004,high_risk,0.00427907001941102,1.2974385315935,0.100923103963447,-0.240893773978518,0.412594998965009,-0.553118659566583
BA3177R,0.149209805977436,high_risk,0.421146910569323,-0.184719146877335,0.868796699488059,0.195478224449133,-0.312226204087554,1.13716222388853
BA3290R,0.145016781324518,high_risk,-0.678369468379657,1.81275872150369,0.868796699488059,0.184388503887244,-0.359820666803335,-0.343558314270013
BA2418R,0.144236930071093,high_risk,0.050945155519511,1.42420895021586,-0.397322764137666,0.790767889247427,-0.720880428762978,-0.190980851595286
BA2474R,0.142905048991119,high_risk,-0.491774486926273,0.842778856432949,0.476812263849501,0.36536763640768,0.847948960642399,0.516971730429258
BA2760R,0.141758301986002,high_risk,0.769873260850427,-0.527132992048005,1.06989343154901,-2.00514455420693,1.42449596340972,1.74308861965389
BA3210R,0.140123384370956,high_risk,0.114402506605506,0.221246034877913,-0.229937959822461,0.170397792711432,1.34247969413227,0.864871948125682
BA2657R,0.138699068469214,high_risk,0.975411381348668,-1.94531614330482,1.44496305342582,0.326413676968408,0.358584248715341,0.525681212501632
BA2111R,0.136004367740451,high_risk,0.82185725068638,-0.183414310078776,0.400935852962093,0.456931633305625,-0.774679239541155,-0.381210219063849
BA2477R,0.135844143018003,high_risk,-0.35092717101843,1.03791487137646,0.601697116006445,0.637484285127015,-0.367603225529196,0.0940917459776699
BA2277R,0.135016817434994,high_risk,0.930617624014603,-0.0755811107074691,0.276375518647058,1.03462837896082,-1.54274896369891,-1.18042330998737
BA3029R,0.134421205279586,high_risk,0.716487075083567,0.908053769677763,-1.17219055553774,0.928505373824954,-0.82935113572851,-0.349042755798663
BA3407R,0.134295413492271,high_risk,-0.0138912608568475,0.927350166672118,0.756388569668052,-1.12670055705876,0.78035097222991,0.212192036761093
BA2472R,0.133704391483227,high_risk,-0.168595423508119,0.405287818615246,0.881231334722932,0.258027327985522,0.513146942808146,-0.541807634034125
BA3222R,0.133160761371738,high_risk,1.46439345138881,0.390207466625714,-0.101813857514142,0.548263318713085,-2.71426976470552,-1.29412862537312
BA2986R,0.132053189842632,high_risk,0.221453106961245,-0.0838069773807134,0.38796798362101,1.60891439816523,-0.834985269655933,-0.128356180718181
BA2516R,0.132022502008238,high_risk,-0.989840777269463,1.92558588418618,0.406736601147494,0.97732402219378,-0.861190705056839,1.48050662424051
BA3293R,0.131629835637099,high_risk,0.849450074910234,0.485348106611983,-1.21512379438253,1.42811399692791,-1.41610489297466,0.724782103207775
BA3452R,0.131218893787694,high_risk,1.24899779320878,-0.719650757805523,-0.273755993132081,-1.03660158184577,1.59153982766557,-0.0523061009593647
BA2172R,0.130333184075319,high_risk,0.27728945394068,0.17041384697597,-0.235491873439575,1.43660085326313,-0.332247858406122,-0.268857262409251
BA2579R,0.13003954840775,high_risk,-0.38586909747479,-0.158403846007442,1.00602025180613,1.55369537890054,0.26312152816335,-0.45581973049545
BA2329R,0.129381093577197,high_risk,0.993031457452607,-1.66296059557297,1.42493562225802,0.114562450843164,-0.185855674104611,0.906864885542048
BA2880R,0.128976205608014,high_risk,-0.175288641663585,0.720971841264855,1.01992556813197,-0.518722210461021,0.294158271396439,0.495439330616369
BA2772R,0.128293170120551,high_risk,-0.93495110427434,1.92288353951052,0.0525690916374652,0.343677817731874,0.647578136711274,0.217047933142869
BA2234R,0.128011544561127,high_risk,0.874624391766792,-1.66635797870007,1.78715075918234,0.523861169717944,-0.846186413436963,0.791064829613355
BA2011R,0.127741246199548,high_risk,0.517840169326555,-0.929786449676664,0.70095789559774,-0.353250100969029,1.98714005113746,-0.801244481699887
BA2950R,0.121330222661271,high_risk,1.45707002748438,-0.693346237890953,0.217997195332324,-0.899399016529632,-0.136555572671057,0.191496497425079
BA2038R,0.120915766518777,high_risk,-0.123180576764564,1.01662943139602,0.458578869368633,0.470677858834038,-0.848972821711861,0.252928510391776
BA2066R,0.119122250598061,high_risk,0.728317046481341,-0.469677620961802,0.217997195332324,1.15447191495429,-1.0385275661211,0.089934370526542
BA2122R,0.117829609135946,high_risk,-0.358256236472721,0.602623217731698,1.06989343154901,-0.769436494205341,1.67602894220157,-1.24455603255331
BA3078R,0.116988961078853,high_risk,0.75830196600341,-0.841982579358267,0.953247985424883,0.485254450390307,-0.35438663012999,-0.919235212923258
BA3324R,0.115479843222991,high_risk,-0.163528731697074,0.597968410383011,0.467665237585276,0.888849402831127,-0.518614606111142,0.00401141012615861
BA3369R,0.114736745164499,high_risk,1.00172034300082,-0.130330277000477,0.637404896184342,-1.41706097076262,-0.0470910134214822,0.515033157878374
BA2584R,0.113639029802877,high_risk,0.901544839224357,-0.754681702534342,0.832213498197641,0.66197539518841,-0.953507630533814,-1.07689513168724
BA2094R,0.111129403603675,high_risk,0.793572372761126,-0.392426958492103,0.284344437422695,0.618655932119213,-1.10465736408482,0.624178742076672
BA2600R,0.110981975993127,high_risk,0.87143903597258,-0.724771445066755,0.353966532492894,-0.204435194321401,0.419512903986892,-0.0565654587681723
BA2660R,0.110486448750037,high_risk,1.27065450654764,-1.53373126447941,0.557147785339174,0.624833912203846,-0.809452916594027,0.660152340030503
BA2024R,0.109966915952645,high_risk,-0.826739553195517,1.21972120018117,0.89379067591829,0.113047204518808,0.868024327616433,-1.11331687374121
BA2644R,0.109136378852143,high_risk,0.836985696370275,-1.41684034778283,0.862625267476385,-0.0209130033344798,0.985368395940581,-0.656931648003557
BA3411R,0.108959403145677,high_risk,-0.280587977232586,0.446884411915158,0.762064533039296,0.891591377848581,-0.267174537833179,-0.513104571351277
BA2674R,0.108586036537586,high_risk,0.174214818279237,0.896709438181769,-0.241023595719374,0.807514627544812,-0.908909121031723,-0.26207085988912
BA2721R,0.104727377776598,high_risk,0.464584531387435,-1.02567842766117,0.832213498197641,0.545406286786981,0.31314670072509,0.164197379805984
BA3023R,0.10233126264809,high_risk,-0.458713602511,1.25461201070649,-1.23007649448444,0.461119371543918,1.37449529150524,1.33650150198964
BA2809R,0.100731303437881,high_risk,0.0154435761517515,0.976419855405313,-0.107897467793661,0.964546760196512,-1.36144963273392,0.445010261505326
BA2050R,0.0997606537500376,high_risk,0.897491106429112,0.707547680460404,-0.949442650546346,-0.26103116380093,-0.7390381348784,0.68957091607346
BA3283R,0.0987450024505827,high_risk,0.480764872469988,-0.320586102214122,0.576764904616458,-0.34715202756849,0.614565364747634,-0.531268444512641
BA2088R,0.0981834789514818,high_risk,0.115686412212862,1.01003733328774,0.606739899978628,-1.09998480490722,0.0381803267657427,-0.26207085988912
BA3266R,0.0963277412239955,high_risk,-0.47764560864486,0.877663535040694,0.392277162601969,0.712183304022955,0.157151286832705,-0.818049197134075
BA3079R,0.0946953444612314,high_risk,0.35599155635005,0.671125323023629,-0.155647244406131,-1.35822279917202,1.35836179566928,-0.401116872217518
BA2421R,0.0938013004514879,high_risk,0.00775180351980391,-0.138625366305614,1.22544649152013,-1.3638609325345,1.10412258040564,1.65435065175829
BA2808R,0.0918160477447364,high_risk,0.526428864280242,1.03603933418424,-0.882043615334517,-0.182737624741428,-0.0711973794891623,-0.872107538860693
BA2871R,0.0892058098709879,high_risk,0.151689834252739,-0.808623889835487,1.87451282086223,0.23520075158558,-0.287827590120656,-0.560024571142748
BA3181R,0.0891844454249998,high_risk,-1.19429571713385,0.841587433821614,1.39555817859985,0.539335383542352,0.0643095318974878,1.58396576222401
BA2499R,0.0889164907973988,high_risk,-0.589601623716405,0.746760973376678,0.229482213501857,1.40618081925054,0.00747448897998675,-0.959950141511862
BA2801R,0.0876291791655537,high_risk,-0.562600243170116,1.22702808369014,0.449552259135884,-0.216175729075405,0.69889159728985,-0.836231354154654
BA2175R,0.0874267457151486,high_risk,-0.562600243170116,1.04847522666359,0.711856363619563,-0.643821190777138,0.789766657757788,0.262452275197716
BA2113R,0.0842197765980764,high_risk,0.670124407743544,-0.483401430732628,0.624774398686513,0.773479149528403,-1.25908784250958,-0.64679631026049
BA3275R,0.0840133984279961,high_risk,0.372649801135969,0.302244407334807,-0.519253260027878,0.164120421149916,0.941253407530483,-1.85262730591952
BA3332R,0.0838210040186706,high_risk,0.434021859686558,1.16139476899495,-1.25379208022193,0.208165532009109,0.191530973870665,-1.7805858453878
BA2374R,0.083597902692249,high_risk,-0.387520624904955,0.516366619742443,0.333128531915535,0.948664922214191,0.332421508876671,-1.3739202170578
BA3189R,0.0814397417379684,high_risk,1.08278402483737,0.814445999600107,0.0799998683576229,-1.70574638199416,-0.745040145602601,-1.2255111103349
BA2041R,0.0804720989655286,high_risk,0.782973034811487,0.0346397903703391,-1.38000975662732,0.0709321931022879,0.952118356878373,-0.131422573880834
BA2970R,0.080145159812217,high_risk,-0.321070399242955,0.504068554864074,0.0974146102093803,0.24412153287188,0.919836991125276,-0.239499235998885
BA2682R,0.0793777439076979,high_risk,0.556223501796855,-0.317965265522877,0.337271392995666,-0.0345556487653485,0.209063783445335,-1.00905188900985
BA2575R,0.0774969959849769,high_risk,0.824050355939351,-0.927860077299036,1.3207989140854,-1.47584529451911,0.332421508876671,0.659218316372835
BA2720R,0.0768774670113503,high_risk,1.39288484622793,-0.211280876711937,-1.59079634636957,-0.253930256822728,0.016839830867859,0.789536504310019
BA3322R,0.0751117008105917,high_risk,-0.298650000029112,0.302244407334807,0.601697116006445,1.2754008634783,-0.765851728852741,-0.457908146252878
BA2932R,0.0747155610383684,high_risk,-0.047449182129505,0.192826170079574,-0.407121267730181,1.3613537395616,-0.7390381348784,1.7889651161376
BA2747R,0.0745732217911741,high_risk,0.510325436852387,0.307391278014824,-0.660579473974975,0.28949044551299,0.197349236704187,-1.14195356758538
BA2813R,0.0734573763808635,high_risk,-0.616046165995904,0.41878040276275,-0.305724899100053,1.18688645947167,0.513146942808146,1.71778397630731
BA2489R,0.0730486037665318,high_risk,-1.23754779566808,1.44049146544494,0.0457926471136693,0.538111467602048,1.12952423916959,0.519878978020627
BA2762R,0.0730169522814249,high_risk,-0.0912732065280295,1.47292013854216,0.0765421730552241,-1.59034101701814,0.716506847261284,-0.208828586837711
BA2300R,0.0693272541285401,high_risk,0.770922131614664,-0.889135710038217,0.832213498197641,-0.250013451302469,-0.233498132299273,-0.224183662224047
BA2044R,0.0661697366217363,high_risk,1.54766463980443,-1.64925725123866,0.745111054368412,-0.3716397895376,-0.789271595976599,-0.293707480955671
BA2561R,0.0652736723385038,high_risk,0.99449830554234,-0.996403845337299,-0.501236342837954,0.274101915192021,0.440500079686622,-0.0391976450492096
BA2806R,0.0648319274768577,high_risk,-0.720902993430027,1.39943840827431,-0.0616226150371892,0.965853501953747,-0.553194660066621,-0.0126993721755034
BA2463R,0.0646068057656937,high_risk,1.44718240804102,-0.975770823003334,-0.208732404567067,-1.49105879687864,0.682814950328681,0.575309925738313
BA2143R,0.0627582970605578,high_risk,0.242268942022476,-0.45357083484931,0.674102912944671,-0.289821779025477,0.898823882394764,-1.01598179215483
BA2163R,0.0613386186489717,high_risk,-0.321070399242955,0.0704013381320642,0.850372469703267,0.747522207489685,-0.539460584193418,0.488526647299891
BA2020R,0.0610836306862628,high_risk,0.943157495092631,0.719138268338141,-0.66256728993858,-0.682061446479468,-0.846186413436963,-0.881273064841684
BA2937R,0.0546697833761052,high_risk,-0.171643979728618,0.0206113521452034,0.745111054368412,-0.157722692358558,0.28165367375578,0.5111560887099
BA3128R,0.054166133516122,high_risk,0.532138859856921,0.312698938970242,-0.394861686362562,-0.260354933938284,-0.0026091822275596,-0.836231354154654
BA2153R,0.0531957930928627,high_risk,0.164606744308827,0.679278527615962,0.0223242853117956,0.893311434180845,-2.13120824524308,0.530421937541999
BA3171R,0.0511201039611443,high_risk,-0.428290767482316,0.258806746985634,0.328997879150649,1.1334959037101,-0.468786437846549,0.451104433601692
BA2212R,0.0511143488358603,high_risk,-0.750741109192497,1.23482275415772,-0.0553374008584633,0.499289842177569,-0.0807238375951287,0.706948179313869
BA2865R,0.0508140488679207,high_risk,-0.488247888028005,1.0671843992075,-0.603516017570524,1.564547492918,-1.12747747416419,0.918667091724742
BA3095R,0.0503216880870735,high_risk,0.119614190379961,0.139828603628995,-0.590925021423588,1.18277710436344,-0.108918344196312,-0.839057173910629
BA3434R,0.0492428910498278,high_risk,-0.100560153356445,0.168449978744673,0.147333604720805,-0.142275865000489,0.134718164351286,1.72810814436445
BA2860R,0.0476953524566269,high_risk,-0.403238273105492,0.0346397903703391,0.767765635940695,0.0996834027907866,0.974173397804041,-1.03103224348007
BA3037R,0.0473455257349097,high_risk,0.352918182978405,0.948961891130489,-2.26079450119845,0.444726649470479,0.405715187032965,0.910857901830313
BA3379R,0.0460729957825549,high_risk,0.961519627658303,-0.906873288306648,-0.164423150250583,1.20092400769973,-1.280481555008,-0.812644389096169
BA2162R,0.0439246650404829,high_risk,-0.42748225627753,0.324826602320722,-0.232717699788517,0.942608883594749,0.476287828069857,0.00545921235141059
BA2631R,0.0432196851319468,high_risk,-0.309736196879875,0.413227750128449,0.353966532492894,0.775286600559836,-0.549773213151302,-0.253243012476155
BA2051R,0.0424415219636492,high_risk,0.284156523884449,-0.983851649891849,0.91286988884258,-1.36929279951074,1.47711250457292,1.63026101523674
BA2169R,0.0422775901497386,high_risk,-0.965030913345956,1.44685574852749,-0.426501033312269,0.641679097941903,0.134718164351286,1.30590589601016
BA2452R,0.0417071571995764,high_risk,0.254989453008897,0.646911326187098,-0.119986926467085,0.83872417902518,-2.37158292082151,0.908212243819243
BA2473R,0.0414474398966326,high_risk,0.876163763058341,-0.555537289176179,-0.568027394519472,-0.0734647561231525,0.130573626926412,-0.0583027938029237
BA3226R,0.0401654833085753,high_risk,-0.479476821758547,0.858987827641065,-0.364965678842865,0.960616467724352,0.059043187398418,-0.820865597594504
BA2101R,0.0398758264136862,high_risk,0.0868799914813433,-0.422679638608254,0.202826730335822,0.521833336163398,0.681537382541959,-1.32509261278379
BA2256R,0.0384019564846712,high_risk,0.224504458838737,0.664805986680773,-0.731942404853226,0.235674733415498,-0.606875884956912,0.442053641423651
BA2414R,0.0374784366889019,high_risk,0.336097791399388,0.116628653408891,0.0593777264816584,-0.0345556487653485,-0.428407770076841,-0.44537304211476
BA2481R,0.0355402456080896,high_risk,0.383421613939504,0.28467312991479,0.199059245632825,-1.5549586212852,0.838043165806804,-0.603406359220161
BA2248R,0.0344228354170412,high_risk,-0.00611276843272979,1.57439859021483,-1.0314350349417,-0.43550110716468,-0.717831776986414,1.34690765393533
BA2953R,0.0323312952911584,high_risk,0.750835098651387,-0.738335866045701,0.150966791393828,-0.895192949684242,0.294158271396439,0.988819227858499
BA3371R,0.0317108497419545,high_risk,-0.33049484421144,1.16528645309535,0.233331281146129,-1.33713605179394,0.743439080323312,-0.229300842525852
BA2879R,0.0287592131549133,high_risk,-0.977429583104306,1.41986182438699,0.400935852962093,-0.758848449057443,1.12952423916959,-0.339770371733393
BA3094R,0.0284287649356027,high_risk,0.3601534747669,-0.211280876711937,0.296382847222511,0.150355032559026,-0.48319717452835,-0.830061984483699
BA3004R,0.0280899363217484,high_risk,0.877712118743456,-0.0571294241524473,-0.485257495740053,0.443895802851555,-1.25628123110327,-1.4201665805931
BA2063R,0.0276703718619103,high_risk,-1.2387765721694,1.51868348016401,-0.634426890028967,0.882318094547328,1.11674806532153,-0.387193338282264
BA3406R,0.0276299711352215,high_risk,0.541816266600475,0.37710055568165,0.0834659263002868,-0.92560000478531,-0.0711973794891623,-1.85262730591952
BA2563R,0.027464459513431,high_risk,0.533326306281854,0.496600313387882,-1.12113798404882,0.488161752265106,-0.832171014892051,-0.336196867881918
BA3182R,0.0255739258658941,low_risk,0.766665971101106,-1.08579241872188,0.932246493421108,-0.9395994084226,0.197349236704187,-0.39908765458379
BA2867R,0.024897007591867,low_risk,-0.308147054457989,0.836174203966194,-0.414422404338523,0.413348846914269,0.059043187398418,-0.637042445782489
BA2817R,0.0213356417091513,low_risk,-0.259871783445741,0.143853060871142,-1.24251841661702,0.652555881239036,1.55412246451731,0.572411730290392
BA3362R,0.0209670775597083,low_risk,0.989611158668279,-0.90497334566885,0.385128659693512,0.527540316989638,-1.64163888735133,-1.00560026675092
BA3251R,0.0193596920126249,low_risk,0.0921970782018599,-0.136222970559545,0.70639573937094,-0.541765233730969,-0.190253408427518,0.457426060347137
BA3285R,0.0191179517837436,low_risk,0.936281297585999,1.1851033267994,-1.51653571892854,-0.116499572628899,-2.37024066269662,0.700437746010099
BA3133R,0.0160646298727977,low_risk,-0.596963175629676,0.585521214611739,0.118595660315562,1.1272053902913,-1.08142401869726,1.1495738790027
BA2893R,0.0156888199466184,low_risk,0.271552345303557,-0.167271189932195,-0.909382564950492,0.66384741891588,0.622733079731905,-1.05024825035009
BA3145R,0.0146417296041838,low_risk,0.489580678914707,1.13064079860706,-0.707371620336813,-1.42417749088886,-0.439531370306834,0.135809730707738
BA2852R,0.0146170611663185,low_risk,-1.3961392672931,0.975030236595723,0.504626630957969,0.752631431765031,0.838043165806804,-0.2954011917539
BA2334R,0.0145261184480313,low_risk,-0.144459054938322,1.02219927753044,-0.901415456323403,0.142295673024304,-0.344129109239676,0.719890060252977
BA2525R,0.00929091523710443,low_risk,-1.05010356217157,1.65573452073854,-0.213141575261026,1.16987817115839,-0.549773213151302,-1.3739202170578
BA3375R,0.00809900578215829,low_risk,0.115045618939821,0.995510967165141,-0.525943368623794,-0.994549951582582,0.275446655472669,-0.795597644713971
BA2792R,0.00620206968549292,low_risk,-0.245337964728314,0.049452682227504,0.324879355642216,0.0181741684221566,0.0278679426348862,0.532312469265568
BA2097R,0.00587639344828859,low_risk,-0.930378526697418,0.565633442049177,0.0457926471136693,0.802033389029698,0.214960604279651,1.16171710620111
BA3230R,0.00547162923457113,low_risk,-1.02396960443566,1.007680298826,0.158260991004218,0.515746424761895,0.0802329927358702,0.567745789778356
BA2168R,0.00477798944573781,low_risk,0.317501288192457,0.244292011125499,-1.25485637112911,0.42184689882668,-0.593639363237218,1.73322992432553
BA2511R,0.00399666227966679,low_risk,-0.58474424520538,-0.321933764060341,0.552287893208533,-0.023036864249177,1.74466527213139,-0.671809570727
BA3157R,0.00385445997085128,low_risk,0.169820470631185,0.512010358844783,-0.893387229000791,0.912316542416842,-0.916885395376193,-0.778739554965907
BA3212R,0.00337240016370795,low_risk,1.23811677910437,-0.525562182190101,-2.13683044267539,1.68950099587644,-1.28978486003612,-0.654390609088684
BA3417R,0.00290818407019869,low_risk,-0.55095456476503,0.18407705218444,0.557147785339174,0.0340552039480651,0.405715187032965,0.0461811002514056
BA2804R,0.00215734161122095,low_risk,-0.617002699658654,0.0441091168923025,0.611801843958926,0.000419583294788287,1.281302086907,-1.36835359102011
BA3297R,0.00191323405506871,low_risk,-0.372692203784543,0.523003635629458,0.51402574783684,0.30424521024012,-0.879263189061201,-0.24645334117919
BA3232R,-0.000122891530625157,low_risk,-0.382500871392501,0.610109469142065,0.252734828269413,0.429574538978179,-0.683865101583116,-0.656931648003557
BA2677R,-0.00250713792435384,low_risk,0.545905533226585,-2.0565013565383,0.971935808028504,-0.29184766122737,0.743439080323312,1.02928043974926
BA3190R,-0.00365238144036354,low_risk,-1.65194945991633,1.30714320012881,-0.113955090743135,1.04388323609794,0.419512903986892,1.88904983526975
BA2681R,-0.00679984301211814,low_risk,-1.01942562553946,0.2731860674679,0.0834659263002868,0.484426121658899,1.19581348346484,0.938189086604815
BA3217R,-0.00910756252962755,low_risk,0.456363129499385,-0.808623889835487,-0.17024346561315,0.843954166542562,-0.549773213151302,-0.634779876590623
BA3139R,-0.00911975219205716,low_risk,0.994982908985162,0.655219599058716,-1.33198056227395,-0.387170911009789,-2.03462759694977,0.895076408953891
BA2850R,-0.00936840908625859,low_risk,-0.134021498048159,0.125943150928955,-1.26926142785642,0.99128947593266,0.238818007700555,0.941661237169553
BA3183R,-0.0108612171933542,low_risk,-0.438168860531201,1.1712418805992,0.0123829106512421,-0.356112995990207,-0.159178425660679,-1.34083965897467
BA2485R,-0.0113796124000532,low_risk,0.126907545369553,-0.0978263278685497,-0.928125049839735,1.16808290478582,-0.219168999927518,-0.781649858563045
BA2109R,-0.0125332122794056,low_risk,0.294829656159092,-0.858710439983707,-0.0957040567344909,-0.966772664793831,1.65420323221632,0.522713120638932
BA2386R,-0.0144376156909492,low_risk,-0.457075423697076,0.870165863314484,-0.419267283705393,0.0595428657743537,0.454691155793516,-1.29939409716536
BA3178R,-0.0158402841547008,low_risk,0.565698714010878,-1.12399599208214,0.328997879150649,0.812124026378822,-0.86557607609024,-1.20288223921875
BA2928R,-0.0168133424172597,low_risk,1.37638178342848,-1.66296059557297,-0.462076398866246,0.823439527847229,-1.62868433137375,0.404632967736078
BA2775R,-0.0176342165263454,low_risk,-0.588635185125443,0.15562119541641,0.472231111343518,0.355656260716205,0.4264693874695,-1.30928115568653
BA2588R,-0.0203556736524255,low_risk,-1.26102757566431,0.988190763071718,-0.161503927990508,0.879930143925534,0.847948960642399,-0.833103178214467
BA2981R,-0.0205850985891099,low_risk,0.158115222976592,0.405287818615246,0.449552259135884,-2.64281382207437,0.771011737399931,1.0286364415668
BA2822R,-0.020960243179021,low_risk,-0.409052594746488,0.54897252048261,0.645365653620154,0.263024558292031,-1.5029154711531,0.268345110634429
BA3036R,-0.021238916271444,low_risk,-0.618892467975187,1.36801974825097,-0.517015243455231,-0.0541604080710066,-0.409677753884855,0.417164993063558
BA2634R,-0.0218688702886615,low_risk,0.274887602969388,-0.714274909388372,0.820250620919901,-1.2851577556383,0.498270048667694,0.254092712604019
