module_color,gene_symbol,GS_PRFT,GS_PRFT_P,MM,MM_P,logFC,P.Value,adj.P.Val,module_cor_with_PRFT,module_P,module_FDR,selection_type
blue,SLC24A4,0.317885169889146,2.02701886337551e-05,0.55839652058753,1.43460441786288e-15,1.2557995856723,0.000160585672568447,0.00242022794269691,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,ANKRD5,0.31772899213384,2.04715902996566e-05,0.653783100962782,1.820811431697e-22,0.945812550120301,4.37414101553873e-05,0.000983737520627252,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
magenta,RAB23,0.317341050974612,2.0980068781825e-05,0.56406274845872,6.4229920488e-16,0.74541059877039,0.000574228824406347,0.00603196617780417,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,TRIM7,0.317336913360304,2.09855556799815e-05,0.593343120222634,7.82432552751994e-18,1.00152497995189,7.06892329176602e-06,0.000283117897966391,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,IL31RA,0.317210624116435,2.11536809520618e-05,0.741270880817329,2.01902301718362e-31,1.43078159583,0.000114088111900287,0.00191237276795281,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,SLC5A9,0.317100492617095,2.13013325267582e-05,0.524541856647199,1.28872639650413e-13,0.89853869286288,0.000148359091009511,0.00229843603597981,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,SLC1A3,0.317044144744243,2.13772527569814e-05,0.597508538724337,4.02847261971208e-18,1.07192877572843,1.6652344535437e-05,0.000501541973656106,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,RNASE4,0.316820654673616,2.16808935804852e-05,0.489639543437319,8.11387840901949e-12,0.967372173215729,3.70810302626125e-05,0.000872516642079272,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,TMEM144,0.316380685749683,2.22905781358354e-05,0.452511009865137,4.09472663123734e-10,0.794860117615624,0.000583898810186935,0.00610967826734789,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,BCL6,0.316172287717507,2.25849761528953e-05,0.838630916696816,5.53485942885197e-47,0.809235551991465,0.000755858272475242,0.0073417317446202,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,SFTPD,0.315419332093569,2.3679508453531e-05,0.439647107722884,1.4326728464979e-09,0.701923456295112,7.20562062722363e-05,0.00138973978162764,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
magenta,TMEM14A,0.315241232202303,2.39456211163036e-05,0.712963137538239,3.70229476996551e-28,0.583770408981566,0.000194256753291042,0.00275360727744499,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,NFIL3,0.315125581000782,2.41199319857407e-05,0.346436850858767,3.02608438364855e-06,0.521824445335481,0.00388834928438807,0.0235319834194551,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,CAPN5,0.31490129276647,2.44613977516391e-05,0.412640251821247,1.68563058265869e-08,0.681920155038773,0.000384882017216143,0.00449164233854723,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,FFAR2,0.314867176439252,2.45137355618893e-05,0.7486800671186,2.39719172031142e-32,0.985683052659723,0.00413221712889835,0.0244991670029551,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CD101,0.314664072765946,2.48275086178717e-05,0.806933509889142,5.93103175769746e-41,1.00832040898157,0.00116364473607593,0.00996724208234272,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SLC44A1,0.314648345982785,2.48519620883692e-05,0.360847171141309,1.07640943674405e-06,0.78603148890673,0.000139667460860507,0.00220747294982216,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,NEDD9,0.31402491615488,2.58398267144855e-05,0.68318715450128,3.98477073593982e-25,0.572118016573121,0.000390639340358281,0.00453913268080512,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,TLR5,0.313871297013371,2.60888687576686e-05,0.869583524690647,2.75297200572037e-54,1.32553201015773,0.000185193124725575,0.00266465465747032,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,DYSF,0.313340318408255,2.69672103514257e-05,0.501063137669481,2.2015570112003e-12,1.00959922480622,0.00360482839133748,0.0222760408511689,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,IFNGR1,0.313335057101205,2.69760514169921e-05,0.81057851238056,1.37497863834182e-41,0.529399064421305,5.90405968818412e-05,0.0012054015137785,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,C1QL1,0.312895059863321,2.7725163967863e-05,0.579430479436605,6.71270229124487e-17,0.87604068430901,0.000621929485273842,0.00637994584784458,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
red,TSHZ3,0.312587340598753,2.82606705098376e-05,0.375859503991621,3.47047404861921e-07,1.30089315690993,0.000115678752428795,0.00192258690261964,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,ANXA2,0.312464177629049,2.84777229433571e-05,0.706875303004375,1.65660934533092e-27,1.13311912590219,1.36914939934701e-05,0.000441432698497111,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,TSLP,0.312123995024382,2.90854227728554e-05,0.732838962827853,2.09213079828931e-30,1.296704918471,0.000282780207263656,0.00361375059167078,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,CYP1B1,0.311781069983333,2.97103728753385e-05,0.670819470100476,5.70529957520951e-24,1.4797549051056,0.000202335446138754,0.00282968977571761,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,CD68,0.311759086300779,2.97508645767487e-05,0.755479225614421,3.17355427143389e-33,0.962385658914741,5.56151356209386e-05,0.0011632214588095,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
red,DRD5,0.311688666808434,2.9880920357772e-05,0.372345434545122,4.54669477829947e-07,0.640571812349643,0.00148809816922178,0.0119403068787003,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,PGCP,0.311003423414979,3.11747470401866e-05,0.506874094710355,1.11275132471113e-12,0.511576062550136,0.000103247638835024,0.00179127516445207,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,OXCT2,0.310572255054095,3.20156996305476e-05,0.330013467568459,9.24813293252031e-06,0.668244680566696,0.000766331240656189,0.00740904944741248,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,SLITRK4,0.309794494633052,3.35869250902111e-05,0.480472658517327,2.23301387441968e-11,1.23368735632185,0.00871271696534273,0.0411667128904648,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
red,DTNA,0.309563462384154,3.40674623198666e-05,0.481837909389301,1.92413264915763e-11,1.4985163058006,0.00113267573332629,0.00978498761089216,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
tan,FBN2,0.30944351521189,3.43194925029099e-05,0.576897914483903,9.8192787507402e-17,1.61427348302594,9.61349423567686e-05,0.00170269926848433,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
tan,C9orf109,0.309377514241159,3.4458919747042e-05,0.611793011612852,3.83672222306181e-19,0.765100868751676,0.00313817507508761,0.0202498004024864,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
blue,KIAA0513,0.309238748252501,3.47538042191061e-05,0.83187870576096,1.35534196385692e-45,0.806835458433593,0.000436475395514096,0.00492806091843498,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,APOA2,0.309145806829624,3.49526357581628e-05,0.700140538860512,8.31704816898565e-27,0.574827479283617,0.000735969096532051,0.00717074651817771,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CCRL2,0.309084339689775,3.50847214034704e-05,0.349935094793981,2.36553904105463e-06,0.635993384121908,0.000158951792391529,0.00240137121988615,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CES1,0.30881563851932,3.5667663952064e-05,0.650993860079801,3.14300215015615e-22,2.1309672146485,0.000108880074982327,0.00186374131500865,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CXCR4,0.30878728598647,3.57297031671188e-05,0.405394097499295,3.15005517443973e-08,0.501863659449372,0.00267823361236739,0.0181088611778749,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,PHACTR3,0.308784498839623,3.57358073046538e-05,0.484096384482449,1.50192290853608e-11,1.66646305800589,7.865839135078e-05,0.00148512092155174,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,NCF1,0.308308583046438,3.67926266353253e-05,0.878748965306526,8.1487226508738e-57,1.1164288559209,0.00193678555677742,0.0143479147267919,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SCPEP1,0.308303284577337,3.68045562828694e-05,0.805178892323796,1.18555875200193e-40,1.07318790430368,0.000118507088186294,0.00195339529598844,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,PLIN5,0.308187025176438,3.7067235459572e-05,0.451867146206146,4.36506922377412e-10,0.736405065490517,0.000538460638927161,0.00574602214691887,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
magenta,HOXB5,0.307756155629944,3.80562169824793e-05,0.711051783602303,5.95107601096932e-28,1.42390557337611,0.00806741119591543,0.0389886902058824,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
red,SLC22A18AS,0.307563985461005,3.85052669609527e-05,0.685536726216001,2.3677515700379e-25,0.546733386794981,0.00391400648248489,0.0236306445462223,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
red,GADD45B,0.306811077485466,4.0313086117701e-05,0.512004249977097,6.02677664815478e-13,0.589792582197285,0.00142706045734301,0.0116038816626457,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,AMICA1,0.306680961194869,4.0633489009571e-05,0.788695274615489,5.72771810974798e-38,0.912386567762645,0.00631375202624219,0.0329498386864383,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,FCGR1C,0.306656432159281,4.06941578477876e-05,0.663560392227775,2.56535800493681e-23,0.817290203154248,0.00142998686176808,0.0116157003507348,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,LOC400931,0.306301265734026,4.15822110254834e-05,0.624785084029334,4.06667125689097e-20,0.584496672012848,0.00659371045487999,0.0340054809870304,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,LOC729603,0.306095819554179,4.2104193110562e-05,0.694735449677939,2.9402235671331e-26,0.727908834536231,0.0031862823479011,0.0204914857932663,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CDKN2B,0.306054888001102,4.22089222928252e-05,0.594672822814395,6.33672805929117e-18,0.998998703555213,0.00035926017403875,0.00430009696793139,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,COCH,0.305783958196062,4.29083358144909e-05,0.586416592397616,2.31076058489077e-17,0.93124132584872,0.000153164939351348,0.00234262831085683,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
blue,ANXA2P2,0.305475455303886,4.37180099399884e-05,0.713656367313816,3.1138319569599e-28,1.08182862870892,1.41372190059273e-05,0.000450285973887607,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,VNN3,0.305106902281746,4.47041165327124e-05,0.808958572791296,2.64312625230605e-41,1.18682817428496,0.00208063373506925,0.0151161132493028,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,MOSC2,0.304442735228675,4.65341712399645e-05,0.620739067556243,8.27292204644961e-20,1.6987556802994,5.89076118657241e-05,0.00120461576520105,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
blue,SLC16A3,0.304080962533572,4.75603961636716e-05,0.660791294086102,4.50221963128523e-23,0.509761467522068,0.00399614609685248,0.0238956334584343,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,EHD4,0.303987726048246,4.7828302127857e-05,0.713114347459039,3.56526936562651e-28,0.580059355787235,0.00052451234009159,0.00562588050705646,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SLC8A1,0.303705943280787,4.86466226333115e-05,0.829637460943332,3.79739925035464e-45,1.20092929697943,0.00116881691463137,0.0100053704415739,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,WSCD1,0.303487947401628,4.9288707088171e-05,0.2781175753176,0.000211464276738272,0.913603327987173,0.000626937886741102,0.0064161664043671,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
tan,ANO7,0.303404453833969,4.95367310532746e-05,0.556811524699045,1.79132267296688e-15,1.11778789093826,0.00326634370216311,0.0208567346843685,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
blue,FOLR2,0.303032702328862,5.0655348401543e-05,0.670474238625871,6.13402604755829e-24,0.904646190858066,0.00324843360359814,0.0207776126925353,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,EVI5,0.303004279370112,5.07418437173885e-05,0.641460219676374,1.94650901291477e-21,0.563507551456848,0.000529952067538528,0.00566485957941241,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,TRIB1,0.302920476445769,5.09976768557038e-05,0.605742703616747,1.05378347710106e-18,0.668694827586219,0.000338895125117795,0.00411306372354441,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,PDK4,0.30251521528074,5.22520451567578e-05,0.74543361717931,6.1537279699237e-32,1.37441614541568,0.000497371723860778,0.00543385103305588,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,AMDHD1,0.302289068666024,5.29645557053002e-05,0.380513357989146,2.4148721861539e-07,0.799976383319976,9.43922080617179e-05,0.00168580543126544,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,TAS2R60,0.301888430837628,5.42492803366063e-05,0.336988864803598,5.79917732244013e-06,0.765203434910462,0.00267655716038751,0.0181088611778749,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CCL5,0.301726673230497,5.47762342971566e-05,0.369360325012401,5.70510294263573e-07,0.579124244854334,0.00463934024073927,0.0264238852319746,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CCL22,0.300851833726916,5.77104626660981e-05,0.52802327940938,8.30244782430829e-14,0.919494814220799,0.000155167024597211,0.00236698871233217,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,PELI3,0.30039468345147,5.93018334820003e-05,0.735435352897895,1.02813033535116e-30,0.608672333600656,9.41803161226968e-05,0.00168521888849206,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
magenta,EREG,0.300331374559243,5.95254353343583e-05,0.523040273915471,1.55543256587863e-13,1.60140330125636,0.00170450569623868,0.0131481703535251,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,TMEM170B,0.299800724719697,6.14310065852145e-05,0.622658191152472,5.91462253880413e-20,0.642698062015528,0.0027884421176991,0.0186530328441961,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CD300C,0.299748838319118,6.1620372386769e-05,0.826586986800686,1.50694373757002e-44,0.922678348035296,0.00223780001777579,0.0159804049827813,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SORT1,0.299118036972813,6.3966801142751e-05,0.705054680216792,2.57397839908011e-27,1.42160195134993,0.000324925139459617,0.003982025276815,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,IER3,0.298650771544398,6.57586818726377e-05,0.696997001528485,1.73941071428726e-26,0.958272734562959,0.000983936312617381,0.00889008862492146,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,LILRA5,0.298580267967806,6.60331040345072e-05,0.874651930179386,1.16406766673743e-55,1.45250378241114,0.00226636768997193,0.0160940784858905,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SPA17,0.298317703577137,6.70645657016816e-05,0.326576572210594,1.15908691558379e-05,0.601998209035025,0.00186078147004092,0.0139495620836521,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,GPT2,0.2982055186163,6.75098660892953e-05,0.654482852391227,1.58633705121205e-22,0.586176129377195,0.00968655928765734,0.0440647153288695,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
blue,CELSR2,0.298166974711216,6.76634989841499e-05,0.366327064822092,7.16822402673292e-07,0.652582678428241,0.000816127889063054,0.00773165142613132,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,MT2A,0.298079722197234,6.80124925994068e-05,0.516252064896595,3.59897620338172e-13,0.613483012563499,0.000720150100505159,0.0070841104076929,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,SORCS2,0.298079563841524,6.8013127524342e-05,0.433740153040259,2.50272530521139e-09,1.19092850842022,0.0011924954667089,0.0101251847836393,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CLDN23,0.297953498579071,6.85203518826168e-05,0.480209347535503,2.29788690970071e-11,0.737493998930773,0.00273116189922862,0.0183553474156752,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,FAM127A,0.297892321284747,6.87677755738672e-05,0.475516840781054,3.81247695667393e-11,1.24471995455762,0.00233039905554437,0.0164420659001376,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
magenta,HOXA6,0.297830933008965,6.90168945566216e-05,0.841535765165981,1.3357713305614e-47,1.68174179363808,0.0013196414745477,0.0109383228167706,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
red,ADAMTS2,0.297617106871173,6.98912432021758e-05,0.470504986213118,6.49223124588802e-11,2.34228747661054,2.13915861212251e-06,0.000138853523153773,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
red,AIFM3,0.297616626731035,6.98932181616203e-05,0.629164883314977,1.86322432166624e-20,0.859508473670156,0.00371383955494841,0.0227643490010905,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,RAB39,0.297305862327062,7.11825210361983e-05,0.807399925366575,4.92780721812048e-41,0.989434856990118,0.000865116192298833,0.00805388091188587,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,TLN2,0.297135214511212,7.18999576101524e-05,0.581426902417761,4.96219520410286e-17,0.56203432237371,0.0038371961100621,0.0233909907952749,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,S100A8,0.296960173231584,7.26429045916629e-05,0.856576209627833,5.21422425342036e-51,1.59510225875436,0.00118327757126448,0.0100696279391874,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,LST1,0.296913183467354,7.28435703039731e-05,0.671103147574434,5.37514451440239e-24,0.596764648489723,0.0101458126827191,0.0455593458825153,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,C9orf122,0.296880631764035,7.29828840794273e-05,0.651057286489477,3.10442488400298e-22,1.30429258219728,0.000498419517756979,0.00544213979249268,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
blue,SIGLEC10,0.296829746808269,7.3201160438952e-05,0.706955878072341,1.62448658625036e-27,0.56399783480355,0.0077124049759409,0.0378364115890309,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,F3,0.296547139891501,7.44246120880894e-05,0.647758842260193,5.87790894729414e-22,1.06882996524994,0.00253080735712811,0.0174313639555725,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
red,TMEM8B,0.296482637466162,7.47065275072927e-05,0.392340068738192,9.36476560616074e-08,0.576517268110142,0.00890167186488807,0.0416330271734167,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
magenta,TOM1L1,0.296380916663872,7.51531449222606e-05,0.5792816747349,6.8650298079991e-17,1.2069722667736,0.0027320687172479,0.0183553474156752,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,GNGT2,0.296241050824705,7.57713300597269e-05,0.715560096024399,1.9306229102511e-28,0.70384624431971,0.00229910021264425,0.0162577995502687,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,FPR1,0.296144493920404,7.62008737606536e-05,0.840831201133066,1.89065329220503e-47,1.20933369419943,0.00392105091109839,0.0236364928293736,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,TYMP,0.295754796159057,7.79577856294807e-05,0.791291344039847,2.24598157111213e-38,0.918409101844437,0.00126176860567267,0.01061758258077,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
red,TYROBP,0.295513453783933,7.90648110799224e-05,0.729734496619457,4.83955754746513e-30,0.629591927292188,0.00385075888002215,0.023428146463328,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
red,CATSPER1,0.294949265819239,8.17104426248936e-05,0.700566574856512,7.52004501480381e-27,0.866199037690465,0.00172569889180574,0.0132752578419907,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,SLC47A1,0.294869856141818,8.20894059435219e-05,0.422408399008856,7.08523485897648e-09,0.813946284415934,0.00156021471206694,0.0123142481089929,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,LMX1B,0.294249723210786,8.5105976750626e-05,0.582577892389768,4.16497006613743e-17,1.23354113873297,0.000240020421847987,0.00320435774529539,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,SGSH,0.293900844714989,8.68483794510592e-05,0.812106893689765,7.37905272722257e-42,0.839559609730038,0.00157517842821964,0.0124115356771898,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,KIAA1598,0.293724058823403,8.77440001634786e-05,0.634829378402759,6.66489639372809e-21,1.17720004009624,0.00387935876092993,0.0235220515263547,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CFB,0.293527133276148,8.87518305947994e-05,0.4145635939364,1.42427728865374e-08,0.850340564020322,0.00030881169844681,0.00384232757829345,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,MATN4,0.293483285494164,8.89777064182666e-05,0.403582492670348,3.67457100467307e-08,0.920989521518314,0.0100167744002338,0.0451414319631318,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
red,BST2,0.293448233572966,8.91586585807573e-05,0.489264992328322,8.46154418497043e-12,0.634006642608949,0.000139850152871395,0.00220850610541202,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,SIGLEC11,0.292728555148615,9.29509625537286e-05,0.793465060397143,1.01509378398137e-38,0.970565971665335,0.00173971026662357,0.0133340008383233,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CACNA2D3,0.292461495737084,9.43962339110214e-05,0.652253867680668,2.45784684280308e-22,1.37392607591554,0.000824722315713605,0.00778174078746512,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,IL17RA,0.29184074555501,9.78372743981959e-05,0.727321892137017,9.21268850797784e-30,0.675695041432798,0.000945373614592146,0.00860944021339263,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,CTAGE4,0.290500995774665,0.000105667954837036,0.433014047552041,2.67839220789387e-09,0.718992836140075,0.00101290887906529,0.00906657001403951,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,GPBAR1,0.290489146985566,0.000105739754344607,0.837439216014473,9.83672453038793e-47,0.821872026196214,0.00309205540044208,0.0200568059469062,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,RBP4,0.290469713247382,0.000105857614787486,0.376257757442548,3.36516915053404e-07,0.569351991446141,0.00423182273893221,0.0248859204116401,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
magenta,FAM38B,0.290384210668025,0.000106377626163167,0.697226917284762,1.64856642794882e-26,1.36981144079124,0.00521247797649945,0.0286731985475235,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,TNFSF12,0.289986124199913,0.000108830326094247,0.66676651532666,1.32755297951431e-23,0.848823122159863,0.00063506047455247,0.00647489373818492,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,P2RY2,0.28960919881231,0.000111201299009269,0.744018365927424,9.24037839072143e-32,0.694528080727088,0.00322673623416306,0.0206739560489739,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
red,CCR10,0.289569044557899,0.000111456708064799,0.451795212860708,4.39632333696311e-10,0.58379309008287,0.00178677906932548,0.0135513010479383,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,ARHGEF11,0.289484478636204,0.000111996401281559,0.576365092346283,1.06328784068226e-16,0.961380032076995,0.00247063053408518,0.0171107980771227,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,STS,0.289360430492364,0.000112792489231531,0.676858790837258,1.58082561563282e-24,0.684648449612415,0.000193785094010579,0.00275360727744499,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,S100A9,0.288847400673002,0.000116141414802781,0.877487181858747,1.86711986330826e-56,1.55220057471267,0.00155871150770415,0.0123142481089929,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,C17orf91,0.28884317811421,0.000116169360260371,0.654177489453426,1.68477239642363e-22,0.559886621224283,0.00454488770427501,0.0260514513231647,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,DYSFIP1,0.288568528918887,0.000118000584889502,0.668059630526161,1.01544479297241e-23,1.02770932905641,0.00437607636959929,0.0253993782286718,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
blue,ABCC3,0.287910438348515,0.000122498760312739,0.721871257891673,3.84724272580908e-29,0.932933560545321,0.00665059460277872,0.0341864535234043,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,ISG15,0.287610802717842,0.000124599468324251,0.405143649009886,3.21802200126523e-08,0.529364300989054,0.00300435353585427,0.01967778391055,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,SIGLEC9,0.287510427033902,0.000125310682974431,0.910489739176177,1.7701687979585e-67,1.25302206629245,0.000902314573904843,0.00830570637612947,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,IQSEC2,0.287380140836484,0.000126239486489561,0.756466875707027,2.35282483690159e-33,0.742988519112549,0.00119486892212666,0.0101361931456117,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
red,PLB1,0.286929997945795,0.0001294982640307,0.508560197619892,9.10669621056197e-13,0.650351817695817,0.000684943397424778,0.00683273689089773,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
